Timestamp,Symbol,Side,Qty,Entry_Price,LTP,PnL
2026-05-18 05:16:10,ITC,BUY,1,310.60,310.55,-0.05
2026-05-18 05:16:12,ITC,BUY,1,310.60,310.52,-0.08
2026-05-18 05:16:13,ITC,BUY,1,310.60,310.52,-0.08
2026-05-18 05:16:16,ITC,BUY,1,310.60,310.52,-0.08
2026-05-18 05:16:17,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:19,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:22,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:23,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:25,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:26,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:27,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:28,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:29,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:30,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:31,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:33,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:34,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:35,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:36,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:37,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:38,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:39,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:40,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:41,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:42,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:43,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:46,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:49,ITC,BUY,1,310.60,310.48,-0.12
2026-05-18 05:16:52,ITC,BUY,1,310.60,310.43,-0.18
2026-05-18 05:16:55,ITC,BUY,1,310.60,310.43,-0.18
2026-05-18 05:16:57,ITC,BUY,1,310.60,310.43,-0.18
2026-05-18 05:16:58,ITC,BUY,1,310.60,310.43,-0.18
2026-05-18 05:17:01,ITC,BUY,1,310.60,310.43,-0.18
2026-05-18 05:17:02,ITC,BUY,1,310.60,310.43,-0.18
2026-05-18 05:17:04,ITC,BUY,1,310.60,310.43,-0.18
2026-05-18 05:17:07,ITC,BUY,1,310.60,310.43,-0.18
2026-05-18 05:17:08,ITC,BUY,1,310.60,310.38,-0.23
2026-05-18 05:17:10,ITC,BUY,1,310.60,310.38,-0.23
2026-05-18 05:17:13,ITC,BUY,1,310.60,310.38,-0.23
2026-05-18 05:17:16,ITC,BUY,1,310.60,310.38,-0.23
2026-05-18 05:17:19,ITC,BUY,1,310.60,310.27,-0.33
2026-05-18 05:17:20,ITC,BUY,1,310.60,310.27,-0.33
2026-05-18 05:17:24,ITC,BUY,1,310.60,310.27,-0.33
2026-05-18 05:17:25,ITC,BUY,1,310.60,310.27,-0.33
2026-05-18 05:17:26,ITC,BUY,1,310.60,310.27,-0.33
2026-05-18 05:17:27,ITC,BUY,1,310.60,310.27,-0.33
2026-05-18 05:17:28,ITC,BUY,1,310.60,310.27,-0.33
2026-05-18 05:17:29,ITC,BUY,1,310.60,310.27,-0.33
2026-05-18 05:17:30,ITC,BUY,1,310.60,310.30,-0.30
2026-05-18 05:17:31,ITC,BUY,1,310.60,310.30,-0.30
2026-05-18 05:17:32,ITC,BUY,1,310.60,310.30,-0.30
2026-05-18 05:17:33,ITC,BUY,1,310.60,310.30,-0.30
2026-05-18 05:17:34,ITC,BUY,1,310.60,310.30,-0.30
2026-05-18 05:17:35,ITC,BUY,1,310.60,310.30,-0.30
2026-05-18 05:17:36,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:17:37,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:17:38,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:17:39,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:17:40,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:17:41,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:17:42,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:17:43,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:17:46,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:17:47,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:17:49,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:17:53,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:17:57,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:17:59,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:18:01,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:18:05,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:18:08,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:18:11,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:18:14,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:18:17,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:18:20,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:18:22,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:18:23,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:18:26,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:18:28,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:18:29,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:18:30,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:18:31,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:18:32,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:18:33,ITC,BUY,1,310.60,310.07,-0.53
2026-05-18 05:18:34,ITC,BUY,1,310.60,310.07,-0.53
2026-05-18 05:18:35,ITC,BUY,1,310.60,310.07,-0.53
2026-05-18 05:18:36,ITC,BUY,1,310.60,310.07,-0.53
2026-05-18 05:18:37,ITC,BUY,1,310.60,310.07,-0.53
2026-05-18 05:18:38,ITC,BUY,1,310.60,310.07,-0.53
2026-05-18 05:18:39,ITC,BUY,1,310.60,310.07,-0.53
2026-05-18 05:18:40,ITC,BUY,1,310.60,310.12,-0.48
2026-05-18 05:18:41,ITC,BUY,1,310.60,310.12,-0.48
2026-05-18 05:18:42,ITC,BUY,1,310.60,310.12,-0.48
2026-05-18 05:18:44,ITC,BUY,1,310.60,310.12,-0.48
2026-05-18 05:18:45,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:18:47,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:18:50,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:18:51,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:18:53,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:18:56,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:18:59,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:19:02,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:19:03,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:19:07,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:19:09,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:19:11,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:19:15,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:19:19,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:19:21,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:19:23,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:19:27,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:19:28,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:19:29,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:19:30,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:19:31,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:19:32,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:19:33,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:19:34,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:19:35,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:19:36,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:19:37,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:19:38,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:19:39,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:19:40,ITC,BUY,1,310.60,310.05,-0.55
2026-05-18 05:19:41,ITC,BUY,1,310.60,310.05,-0.55
2026-05-18 05:19:42,ITC,BUY,1,310.60,310.05,-0.55
2026-05-18 05:19:43,ITC,BUY,1,310.60,310.05,-0.55
2026-05-18 05:19:46,ITC,BUY,1,310.60,310.10,-0.50
2026-05-18 05:19:49,ITC,BUY,1,310.60,310.10,-0.50
2026-05-18 05:19:52,ITC,BUY,1,310.60,310.10,-0.50
2026-05-18 05:19:55,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:19:58,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:19:59,ITC,BUY,1,310.60,310.12,-0.48
2026-05-18 05:20:00,ITC,BUY,1,310.60,310.12,-0.48
2026-05-18 05:20:03,ITC,BUY,1,310.60,310.12,-0.48
2026-05-18 05:20:05,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:20:06,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:20:09,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:20:12,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:20:15,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:20:18,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:20:21,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:20:23,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:20:24,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:20:25,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:20:26,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:20:27,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:20:28,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:20:29,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:20:30,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:20:31,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:20:32,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:20:33,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:20:34,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:20:35,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:20:36,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:20:37,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:20:38,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:20:39,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:20:40,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:20:41,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:20:42,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:20:43,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:20:44,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:20:45,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:20:46,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:20:47,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:20:48,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:20:49,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:20:50,ITC,BUY,1,310.60,310.15,-0.45
2026-05-18 05:20:51,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:20:52,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:20:53,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:20:54,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:20:55,ITC,BUY,1,310.60,310.12,-0.48
2026-05-18 05:20:56,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:20:57,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:20:58,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:20:59,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:00,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:01,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:02,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:03,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:04,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:05,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:21:06,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:21:07,ITC,BUY,1,310.60,310.30,-0.30
2026-05-18 05:21:08,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:21:09,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:21:10,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:21:11,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:21:12,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:21:13,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:21:14,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:21:15,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:21:16,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:21:17,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:21:18,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:19,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:20,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:21,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:22,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:24,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:27,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:28,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:29,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:30,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:32,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:33,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:34,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:35,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:36,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:37,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:38,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:39,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:40,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:41,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:42,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:43,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:21:45,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:21:48,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:21:50,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:21:51,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:21:54,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:21:56,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:21:57,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:00,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:01,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:22:03,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:22:06,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:22:07,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:09,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:12,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:13,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:22:15,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:22:18,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:22:19,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:22:21,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:22:25,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:27,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:29,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:30,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:31,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:32,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:34,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:35,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:36,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:37,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:38,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:39,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:40,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:41,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:42,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:22:43,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:22:44,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:22:47,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:22:50,ITC,BUY,1,310.60,310.25,-0.35
2026-05-18 05:22:52,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:54,ITC,BUY,1,310.60,310.23,-0.38
2026-05-18 05:22:58,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:22:59,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:23:04,ITC,BUY,1,310.60,310.18,-0.43
2026-05-18 05:23:05,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:23:08,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:23:11,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:23:12,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:23:16,ITC,BUY,1,310.60,310.20,-0.40
2026-05-18 05:23:17,ITC,BUY,1,310.60,310.05,-0.55
2026-05-18 05:23:19,ITC,BUY,1,310.60,310.05,-0.55
2026-05-18 05:23:22,ITC,BUY,1,310.60,310.05,-0.55
2026-05-18 05:23:23,ITC,BUY,1,310.60,310.05,-0.55
2026-05-18 05:23:25,ITC,BUY,1,310.60,310.05,-0.55
2026-05-18 05:23:28,ITC,BUY,1,310.60,310.05,-0.55
2026-05-18 05:23:29,ITC,BUY,1,310.60,309.98,-0.62
2026-05-18 05:23:30,ITC,BUY,1,310.60,309.98,-0.62
2026-05-18 05:23:31,ITC,BUY,1,310.60,309.98,-0.62
2026-05-18 05:23:32,ITC,BUY,1,310.60,309.98,-0.62
2026-05-18 05:23:34,ITC,BUY,1,310.60,309.98,-0.62
2026-05-18 05:23:35,ITC,BUY,1,310.60,309.95,-0.65
2026-05-18 05:23:36,ITC,BUY,1,310.60,309.95,-0.65
2026-05-18 05:23:37,ITC,BUY,1,310.60,309.95,-0.65
2026-05-18 05:23:38,ITC,BUY,1,310.60,309.95,-0.65
2026-05-18 05:23:39,ITC,BUY,1,310.60,309.95,-0.65
2026-05-18 05:23:40,ITC,BUY,1,310.60,309.95,-0.65
2026-05-18 05:23:41,ITC,BUY,1,310.60,309.95,-0.65
2026-05-18 05:23:42,ITC,BUY,1,310.60,309.95,-0.65
2026-05-18 05:23:43,ITC,BUY,1,310.60,309.95,-0.65
2026-05-18 05:23:44,ITC,BUY,1,310.60,309.95,-0.65
2026-05-18 05:23:46,ITC,BUY,1,310.60,309.98,-0.62
2026-05-18 05:23:49,ITC,BUY,1,310.60,309.98,-0.62
2026-05-18 05:23:51,ITC,BUY,1,310.60,310.00,-0.60
2026-05-18 05:23:52,ITC,BUY,1,310.60,310.00,-0.60
2026-05-18 05:23:55,ITC,BUY,1,310.60,310.00,-0.60
2026-05-18 05:23:57,ITC,BUY,1,310.60,309.95,-0.65
2026-05-18 05:23:58,ITC,BUY,1,310.60,309.95,-0.65
2026-05-18 05:24:01,ITC,BUY,1,310.60,309.95,-0.65
2026-05-18 05:24:03,ITC,BUY,1,310.60,309.98,-0.62
2026-05-18 05:24:04,ITC,BUY,1,310.60,309.98,-0.62
2026-05-18 05:24:07,ITC,BUY,1,310.60,309.98,-0.62
2026-05-18 05:24:09,ITC,BUY,1,310.60,309.95,-0.65
2026-05-18 05:24:10,ITC,BUY,1,310.60,309.95,-0.65
2026-05-18 05:24:13,ITC,BUY,1,310.60,309.95,-0.65
2026-05-18 05:24:15,ITC,BUY,1,310.60,309.95,-0.65
2026-05-18 05:24:16,ITC,BUY,1,310.60,309.95,-0.65
2026-05-18 05:24:19,ITC,BUY,1,310.60,309.95,-0.65
2026-05-18 05:24:20,ITC,BUY,1,310.60,309.88,-0.73
2026-05-18 05:24:22,ITC,BUY,1,310.60,309.88,-0.73
2026-05-18 05:24:25,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:24:28,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:24:29,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:24:30,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:24:31,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:24:32,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:24:34,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:24:35,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:24:36,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:24:37,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:24:38,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:24:39,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:24:40,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:24:41,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:24:42,ITC,BUY,1,310.60,309.88,-0.73
2026-05-18 05:24:43,ITC,BUY,1,310.60,309.88,-0.73
2026-05-18 05:24:44,ITC,BUY,1,310.60,309.88,-0.73
2026-05-18 05:24:46,ITC,BUY,1,310.60,309.88,-0.73
2026-05-18 05:24:47,ITC,BUY,1,310.60,309.88,-0.73
2026-05-18 05:24:49,ITC,BUY,1,310.60,309.88,-0.73
2026-05-18 05:24:52,ITC,BUY,1,310.60,309.88,-0.73
2026-05-18 05:24:53,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:24:55,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:24:58,ITC,BUY,1,310.60,309.88,-0.73
2026-05-18 05:25:01,ITC,BUY,1,310.60,309.88,-0.73
2026-05-18 05:25:04,ITC,BUY,1,310.60,309.88,-0.73
2026-05-18 05:25:07,ITC,BUY,1,310.60,309.88,-0.73
2026-05-18 05:25:09,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:25:10,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:25:13,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:25:15,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:25:16,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:25:20,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:25:21,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:25:24,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:25:26,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:25:28,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:25:29,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:25:30,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:25:31,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:25:32,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:25:33,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:25:34,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:25:35,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:25:36,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:25:37,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:25:38,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:25:39,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:25:40,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:25:42,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:25:43,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:25:44,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:25:48,ITC,BUY,1,310.60,309.90,-0.70
2026-05-18 05:25:49,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:25:52,ITC,BUY,1,310.60,309.93,-0.68
2026-05-18 05:25:55,ITC,BUY,1,310.60,309.88,-0.73
2026-05-18 05:25:56,ITC,BUY,1,310.60,309.88,-0.73
2026-05-18 05:31:38,WIPRO,SELL,1,191.11,191.12,-0.01
2026-05-18 05:31:39,WIPRO,SELL,1,191.11,191.18,-0.06
2026-05-18 05:31:40,WIPRO,SELL,1,191.11,191.18,-0.06
2026-05-18 05:31:40,ITC,SELL,1,309.75,309.82,-0.07
2026-05-18 05:31:41,WIPRO,SELL,1,191.11,191.19,-0.08
2026-05-18 05:31:41,ITC,SELL,1,309.75,309.82,-0.07
2026-05-18 05:31:42,WIPRO,SELL,1,191.11,191.21,-0.09
2026-05-18 05:31:42,ITC,SELL,1,309.75,309.82,-0.07
2026-05-18 05:31:43,WIPRO,SELL,1,191.11,191.21,-0.09
2026-05-18 05:31:43,ITC,SELL,1,309.75,309.90,-0.15
2026-05-18 05:31:44,WIPRO,SELL,1,191.11,191.21,-0.09
2026-05-18 05:31:44,ITC,SELL,1,309.75,309.90,-0.15
2026-05-18 05:31:45,WIPRO,SELL,1,191.11,191.22,-0.10
2026-05-18 05:31:45,ITC,SELL,1,309.75,309.90,-0.15
2026-05-18 05:31:46,WIPRO,SELL,1,191.11,191.22,-0.10
2026-05-18 05:31:46,ITC,SELL,1,309.75,309.90,-0.15
2026-05-18 05:31:47,WIPRO,SELL,1,191.11,191.22,-0.10
2026-05-18 05:31:48,WIPRO,SELL,1,191.11,191.20,-0.09
2026-05-18 05:31:49,WIPRO,SELL,1,191.11,191.20,-0.09
2026-05-18 05:31:49,ITC,SELL,1,309.75,309.88,-0.12
2026-05-18 05:31:50,WIPRO,SELL,1,191.11,191.19,-0.08
2026-05-18 05:31:51,WIPRO,SELL,1,191.11,191.19,-0.08
2026-05-18 05:31:51,ITC,SELL,1,309.75,309.88,-0.12
